siren,Subventions d’exploitation
303265128,NA
303265391,NA
303273759,2500
303273783,NA
303274146,NA
303274500,NA
303274856,NA
303275473,8041
303275556,NA
303283733,NA
303283857,NA
303283980,5146
303284244,NA
303284269,NA
303285084,NA
303285159,NA
303291991,NA
303292205,NA
303292262,NA
303292627,NA
303292932,26000
303292965,NA
303301238,NA
303301410,NA
303301618,NA
303301931,NA
303302145,NA
303302434,NA
303302814,NA
303302954,1488
303304208,NA
303320808,NA
303320949,NA
303321269,NA
303321582,NA
303323141,NA
303323190,2037
303323224,NA
303323752,NA
303324487,1000
303334429,NA
303335707,NA
303335897,NA
303336465,NA
303336499,500
303336515,NA
303336879,NA
303353932,NA
303354146,NA
303354393,NA
303354682,NA
303354732,11658
303355143,NA
303355275,NA
303355408,7394
303355473,23993
303356349,NA
303356638,1916
303356778,NA
303356976,NA
303357099,NA
303357222,13565
303357321,NA
303358238,2606
303358378,NA
303358444,NA
303358709,1000
303374466,NA
303374615,NA
303374904,NA
303375372,1000
303375422,NA
303376222,NA
303376305,NA
303376743,9316
303377063,NA
303377105,500
303377220,NA
303377295,NA
303377881,NA
303377931,NA
303378095,NA
303408033,NA
303408116,NA
303408603,NA
303408710,500
303408983,NA
303409247,NA
303409593,245399
303409734,714
303409742,NA
303410609,NA
303410641,2000
303411318,NA
303411458,1795
303411698,NA
303413173,2546
303413215,NA
303413611,11393
303414213,7035
303433163,NA
303433296,NA
303433445,NA
303433742,NA
303433817,3940
303433908,NA
303434518,NA
303434567,NA
303434591,16019
303434799,13891
303435010,13659
303435168,2000
303435440,NA
303436653,6818
303436737,4500
303447338,NA
303447395,NA
303447510,NA
303448039,NA
303448104,NA
303448591,NA
303448740,NA
303449169,NA
303449581,NA
303457931,NA
303457956,6219
303458053,NA
303458079,NA
303458491,3194
303458574,44479
303467138,NA
303467146,4818
303467476,NA
303467518,1000
303467666,1350
303468326,NA
303468490,NA
303468870,NA
303469159,25208
303469266,NA
303469332,NA
303469456,NA
303476527,NA
303476535,NA
303476659,NA
303476683,NA
303477038,NA
303477509,NA
303478119,NA
303478465,NA
303485569,NA
303485585,1912
303486377,NA
303486781,6130
303487094,718
303494041,NA
303494066,1000
303494165,NA
303494181,NA
303495097,NA
303505986,NA
303505994,NA
303506216,NA
303506588,NA
303506828,500
303507776,500
303513006,NA
303513022,NA
303513402,NA
303513568,NA
303513592,13709
303513865,NA
303513964,NA
303514004,811597
303514061,NA
303514087,3416
303514418,NA
303514434,NA
303514681,NA
303514715,NA
303525620,817
303525828,648
303526529,NA
303526685,NA
303526735,NA
303526958,NA
303526966,NA
303527154,NA
303527675,NA
303527931,NA
303528095,NA
303528244,NA
303528871,2440
303528939,3660
303529184,NA
303543169,13789
303543367,2000
303543516,NA
303543862,3472
303544258,1105
303544365,NA
303545263,4361
303545438,NA
303558753,NA
303558852,NA
303559249,NA
303559462,NA
303559629,NA
303559652,NA
303559785,NA
303559801,NA
303559942,25070
303560437,NA
303573281,NA
303573307,NA
303573711,NA
303573927,NA
303574917,42643
303574990,NA
303575401,NA
303575716,NA
303575930,NA
303586317,NA
303586697,1000
303587059,NA
303587216,NA
303587307,NA
303587562,NA
303587596,1300
303587950,NA
303588057,NA
303588479,NA
303588925,NA
303589055,906819
303599583,667
303599955,NA
303600647,NA
303600902,NA
303600969,NA
303601249,NA
303601405,NA
303601553,NA
303601660,NA
303602411,NA
303613087,6880
303613376,NA
303613913,NA
303613970,NA
303615082,717
303615587,NA
303615736,140630
303616312,NA
303625792,NA
303626931,NA
303627095,NA
303627525,NA
303627608,14472
303627657,7222
303627798,NA
303628119,NA
303628499,NA
303644850,NA
303645030,NA
303645329,NA
303645337,NA
303647028,113
303647697,NA
303647929,NA
303648216,1600
303649511,1360
303649529,NA
303656078,NA
303656201,NA
303656847,NA
303656870,4350
303657662,1122
303663140,69019
303663173,1000
303663462,15237
303663587,NA
303664080,NA
303664601,NA
303670392,NA
303670525,NA
303679419,2266
303679468,3886
303679948,NA
303680326,NA
303687271,NA
303687867,NA
303687925,663
303688261,NA
303688345,NA
303689095,NA
303689293,NA
303689335,NA
303689418,12391
303689426,NA
303689483,NA
303696496,15854
303696678,NA
303696769,NA
303696835,NA
303697031,NA
303697056,1416
303698112,1789
303698138,NA
303699292,NA
303699326,NA
303708382,NA
303708804,NA
303709208,NA
303709224,2902
303709612,NA
303709620,NA
303709653,4803
303716591,NA
303717409,NA
303731467,NA
303731590,7167
303731707,NA
303732796,NA
303732838,NA
303734008,NA
303742878,NA
303743991,NA
303752448,NA
303752844,NA
303752919,NA
303753172,NA
303753446,NA
303753479,NA
303753503,NA
303753511,NA
303754113,NA
303754295,NA
303764823,NA
303765291,NA
303765630,NA
303766067,NA
303766133,NA
303766935,NA
303767107,NA
303767115,NA
303772982,76565
303773568,840
303773600,NA
303773816,NA
303773923,7007
303775027,NA
303775175,NA
303775340,NA
303775381,NA
303775449,NA
303775753,1489
303782098,NA
303782288,NA
303782692,NA
303788442,NA
303788509,NA
303788996,NA
303789408,NA
303789713,NA
303789879,NA
303789937,NA
303792832,NA
303793004,NA
303803027,NA
303803209,NA
303803944,1000
303804025,682221
303804298,NA
303804397,NA
303804553,NA
303804611,NA
303804736,NA
303814800,NA
303815435,7614
303815450,NA
303815906,NA
303816094,535
303816227,NA
303816557,NA
303816854,NA
303828818,NA
303829444,NA
303829584,NA
303829824,NA
303829964,NA
303829980,961
303830244,NA
303830301,NA
303844922,4813
303845135,NA
303845242,NA
303845325,8382
303845390,540
303845531,NA
303846299,NA
303846406,NA
303846778,1000
303846943,NA
303846976,1333
303847123,NA
303847131,NA
303847214,NA
303847370,NA
303858096,NA
303858138,NA
303858187,NA
303858492,NA
303858740,NA
303858807,14311
303859003,NA
303859706,NA
303859789,NA
303859862,NA
303860415,5698
303861512,NA
303862197,1811
303862338,NA
303875397,NA
303875736,NA
303877153,NA
303877450,NA
303877906,NA
303878490,NA
303889307,NA
303889646,NA
303890081,66327
303890123,NA
303890206,461
303890602,9386
303890644,NA
303891808,NA
303906309,NA
303906499,NA
303907075,NA
303907273,NA
303907570,NA
303908073,23423
303914667,NA
303914964,1804
303915573,NA
303915912,NA
303915995,NA
303916001,1466
303916498,7908
303916506,NA
303937239,NA
303937429,NA
303937494,273420
303937569,NA
303937676,NA
303937767,NA
303938005,NA
303938146,NA
303938302,NA
303938617,9988
303939003,4000
303939417,20877
303939755,NA
303939920,NA
303940191,NA
303952352,NA
303952402,NA
303952675,12600
303952881,NA
303953111,NA
303953285,NA
303953541,NA
303953863,NA
303954002,NA
303954127,NA
303954572,NA
303955579,NA
303955876,NA
303955926,18259
303968606,NA
303968812,NA
303968903,NA
303969026,NA
303969117,NA
303969315,NA
303969588,NA
303969703,NA
303969752,NA
303969851,NA
303970230,14000
303970388,35199
303970784,NA
303970867,NA
303970966,NA
303971477,NA
303971543,2421
303972061,NA
303972301,NA
303972335,NA
303993000,NA
303993240,NA
303993257,10538
303993562,NA
303994123,19109
303994347,7692
303994537,NA
303994545,NA
303994982,NA
303995054,1000
303995518,NA
303995559,NA
303995633,NA
303995930,NA
303996045,NA
303996185,NA
303996706,NA
303996763,2000
304009129,NA
304010119,NA
304010234,NA
304010689,NA
304010697,NA
304011034,NA
304011596,NA
304012057,NA
304012123,NA
304012222,NA
304012255,NA
304012594,NA
304012818,3829
304012925,NA
304013089,NA
304044126,NA
304044829,NA
304044977,2176
304045099,NA
304045925,NA
304046071,5001
304046980,12063
304047285,NA
304047327,1003
304048291,NA
304048697,1903
304049737,NA
304050172,NA
304050529,NA
304052186,NA
304052491,NA
304052517,435
304052582,5984
304052921,NA
304053838,NA
304054042,NA
304054521,NA
304056336,NA
304056716,NA
304056807,6000
304056880,NA
304057235,6714
304095474,NA
304095920,458
304096001,NA
304098197,NA
304098353,NA
304098577,2372
304098882,NA
304099674,525
304099690,5939
304099732,NA
304099740,NA
304100332,216844
304100936,128054
304101264,2000
304101595,NA
304102254,NA
304102478,2718
304102965,NA
304103823,NA
304103922,NA
304104060,983
304104557,NA
304135254,NA
304135866,NA
304136732,NA
304137185,NA
304137631,NA
304138704,NA
304139165,NA
304139876,260
304140551,NA
304140981,2344
304141203,NA
304141625,NA
304141682,NA
304142631,1350
304142748,2283
304143118,NA
304153745,NA
304153901,NA
304154115,NA
304154362,NA
304154628,NA
304154651,NA
304163975,NA
304165962,NA
304166077,1444
304178395,NA
304178452,NA
304178684,NA
304178924,NA
304178981,NA
304179203,NA
304179211,1086
304179278,NA
304179526,NA
304179625,NA
304187529,NA
304187586,NA
304187677,NA
304188261,NA
304188352,NA
304189004,NA
304189061,NA
304189137,NA
304200173,2000
304200371,NA
304200561,2860
304201155,NA
304201387,NA
304201460,NA
304202054,NA
304202328,NA
304202617,NA
304202682,NA
304217243,3000
304217292,NA
304217987,NA
304218126,NA
304219421,NA
304219447,NA
304219728,NA
304233406,NA
304234016,22845
304234636,NA
304235559,NA
304246945,1510
304248321,NA
304248719,NA
304248727,NA
304248826,NA
304249352,47580
304262504,2100
304262660,NA
304262819,NA
304263288,722
304263510,3376
304263940,NA
304264682,NA
304265622,500
304275654,NA
304276355,NA
304276645,NA
304276728,NA
304292295,NA
304292311,NA
304292451,NA
304292683,NA
304292790,NA
304293061,NA
304293426,NA
304293491,NA
304293871,NA
304294267,NA
304294747,NA
304294796,NA
304306012,NA
304306277,NA
304306418,1000
304306574,NA
304306715,NA
304306889,NA
304306905,NA
304306947,15987
304307705,NA
304307713,41876
304317282,NA
304317357,NA
304317431,NA
304317472,148906
304326648,983
304326697,NA
304327133,7050
304327349,NA
304327539,NA
304327844,6833
304327927,NA
304328123,NA
304328750,NA
304328800,1000
304348691,NA
304349079,1607
304349277,NA
304349871,NA
304349897,NA
304350002,121909
304350333,366
304350721,NA
304350887,NA
304351083,NA
304351778,NA
304351893,3249
304351943,NA
304352057,889
304365430,1000
304365679,NA
304366362,NA
304366990,NA
304367287,NA
304367469,19297
304367568,2595
304367691,NA
304368202,NA
304369010,NA
304369325,1977
304381379,NA
304382526,NA
304382823,NA
304383227,1166
304383797,NA
304395791,NA
304395940,NA
304395973,NA
304396047,1617
304397557,34669
304397805,1435
304398324,NA
304398563,NA
304423601,NA
304424724,NA
304424757,NA
304424914,NA
304425523,NA
304425960,1000
304427206,NA
304427446,NA
304427941,NA
304428253,31218
304429400,NA
304429467,NA
304429608,NA
304429822,NA
304430283,42113
304439334,NA
304439409,4537
304439672,NA
304440084,NA
304452725,NA
304452972,4000
304452998,NA
304453160,NA
304453293,NA
304454002,NA
304454101,1083
304454168,NA
304454341,NA
304454788,11070
304454986,NA
304455009,NA
304455140,NA
304455298,12600
304463284,NA
304463334,NA
304463391,NA
304463672,994
304463847,NA
304463854,NA
304464084,6573
304464415,NA
304465461,20322
304475072,NA
304475288,NA
304475338,9619166
304475452,NA
304475494,2880
304475502,NA
304475908,10134
304476047,428
304476542,NA
304476559,NA
304476625,NA
304476948,NA
304486673,NA
304486715,1172
304486723,NA
304487093,2670
304487242,166
304487770,NA
304487952,16850
304488141,NA
304488323,NA
304488984,NA
304489297,2455
304497183,NA
304497209,NA
304497704,2040
304497852,2745028
304498090,NA
304498611,2589
304498702,NA
304498868,NA
304499072,NA
304499163,NA
304499296,NA
304499338,NA
304499627,62211
304504442,NA
304504574,NA
304504590,NA
304514532,NA
304514607,NA
304515216,NA
304515331,NA
304515562,NA
304515760,4594
304516420,NA
304516669,NA
304516941,NA
304516966,NA
304536725,1500
304536998,2004
304537392,NA
304537434,361
304537525,NA
304537558,NA
304537590,NA
304538275,NA
304538549,15000
304538846,NA
304540883,6944
304541014,NA
304541253,176769
304555154,NA
304555188,NA
304555451,NA
304555501,NA
304555519,NA
304555568,NA
304555634,NA
304555691,1000
304556186,NA
304556210,NA
304556491,NA
304556947,NA
304557275,NA
304557325,NA
304557440,NA
304557861,NA
304575194,NA
304576424,NA
304576754,NA
304577000,NA
304577588,47258
304577794,1000
304577901,NA
304578438,NA
304579030,NA
304579105,NA
304579634,NA
304580103,4296
304580236,80200
304581226,NA
304581424,2122
304600778,4000
304600927,NA
304601230,NA
304601420,NA
304602287,NA
304602758,NA
304602956,4000
304603186,NA
304603327,NA
304603590,NA
304603707,2962
304604358,NA
304604648,26986
304604937,NA
304605108,12992
304605629,NA
304606601,NA
304606627,NA
304606700,NA
304613912,NA
304614365,7394
304614415,NA
304614431,NA
304615172,1950
304615404,NA
304615412,NA
304615529,2789
304615545,NA
304615958,NA
304616139,NA
304622970,NA
304623135,NA
304623218,NA
304623366,NA
304623374,NA
304623648,NA
304624224,2070
304624471,NA
304633845,1000
304633886,NA
304633902,10602
304634405,17749
304634983,NA
304635121,1083
304635337,NA
304635451,NA
304635493,NA
304636137,1000
304636152,NA
304645542,NA
304646078,257067
304646458,NA
304653553,793
304653686,742
304653884,NA
304668429,1044
304668478,36036
304668502,NA
304668643,2000
304668833,1500
304668866,NA
304669187,NA
304669583,1280
304669666,NA
304669948,NA
304670011,NA
304672124,NA
304672231,NA
304672264,NA
304672744,NA
304673106,1983
304688179,16476
304688914,NA
304689607,3500
304690209,NA
304690217,NA
304690332,NA
304690902,NA
304690910,9406
304691660,NA
304691801,NA
304692171,NA
304708001,NA
304708456,3500
304708597,2367
304708613,NA
304709256,3354
304709371,NA
304709462,NA
304709827,NA
304709850,NA
304710551,NA
304710916,12060
304711450,265
304719032,NA
304719107,NA
304719420,NA
304719578,200
304719701,NA
304720667,NA
304721582,NA
304733157,NA
304733298,NA
304733439,NA
304733454,6042
304733686,NA
304733801,NA
304734072,NA
304734361,NA
304734890,2967
304735640,500
304735731,833
304746902,NA
304747090,906
304747223,NA
304747835,67359
304748411,NA
304748817,NA
304748841,NA
304748924,22255
304748981,8560
304749062,NA
304749500,NA
304749575,NA
304763915,21469
304764368,NA
304764459,NA
304764731,NA
304765332,NA
304765431,NA
304773344,NA
304773716,NA
304773773,NA
304773781,2400
304774029,NA
304774557,NA
304775232,NA
304775554,2674
304785454,NA
304785926,NA
304786502,NA
304786627,NA
304786759,NA
304786973,NA
304787252,NA
304787310,NA
304800832,6502
304801145,NA
304801947,NA
304802432,4000
304802614,3000
304802630,NA
304802705,NA
304802739,NA
304802887,NA
304803919,NA
304803935,3080
304814817,NA
304814841,NA
304815400,1294
304815566,NA
304816366,NA
304816713,NA
304816945,15234
304817828,6160
304817950,NA
304826399,NA
304826670,NA
304827108,NA
304827223,NA
304827306,NA
304828221,NA
304828379,NA
304828783,5878
304828890,NA
304829310,NA
304830219,38139
304838352,NA
304838899,NA
304839616,NA
304839715,NA
304839863,NA
304848625,NA
304849086,NA
304849094,14833
304849441,NA
304850068,NA
304850175,NA
304850795,NA
304850845,NA
304850993,1000
304851272,NA
304862576,NA
304862816,11939
304863616,2688
304864093,5528
304864499,NA
304864614,NA
304865520,389257
304865660,NA
304876923,1583
304877327,NA
304877574,46840
304877707,NA
304878523,6483
304878812,NA
304879315,NA
304890015,NA
304890239,NA
304890817,1162
304891104,NA
304891112,4000
304891369,5439
304891419,15267
304891641,NA
304892300,NA
304892383,NA
304892896,NA
304899651,NA
304899859,NA
304899867,NA
304899982,NA
304900731,1000
304900764,NA
304901077,NA
304907025,NA
304914963,NA
304915119,NA
304915366,NA
304915457,NA
304925159,10139
304925571,NA
304926488,NA
304926520,1000
304926975,NA
304927072,NA
304927320,8924
304927734,30000
304928153,NA
304938400,NA
304938632,NA
304938731,800
304938814,NA
304939028,NA
304939077,NA
304939184,2000
304939341,NA
304939796,1666
304940323,NA
304940471,NA
304940877,95514
304941172,NA
304941206,NA
304941214,NA
304941271,NA
304941420,NA
304941438,NA
304941537,NA
304941677,8076
304951023,NA
304951114,1161
304951148,NA
304951460,17906
304951551,NA
304951718,NA
304951940,NA
304952245,NA
304953193,70000
304953227,9199
304953284,NA
304953755,5730
304969967,NA
304969991,NA
304970189,8863
304970494,NA
304970726,NA
304971039,1000
304971062,NA
304971641,NA
304972185,NA
304973142,NA
304973357,NA
304973431,NA
304973571,13053
304973605,NA
304973761,NA
304974215,NA
304975030,1123
304975147,NA
304975279,1500
304992043,5029
304992589,NA
304992662,10921
304992811,NA
304992969,5000
304992993,387762
304993306,2685
304993843,NA
304993975,NA
304994379,NA
304994387,NA
304994619,NA
304994734,NA
304994775,114485
304994841,NA
304995269,NA
304995368,NA
304995418,NA
304995608,1000
304995830,NA
304995897,NA
305007064,1000
305007122,NA
305007528,NA
305008278,1000
305008476,20133
305008492,NA
305008500,NA
305009169,NA
305009466,NA
305009482,NA
305009490,6300
305009581,NA
305010555,NA
305022873,NA
305023723,NA
305023848,121603
305024101,NA
305024283,NA
305024515,NA
305024622,8134
305024663,NA
305024747,10000
305024879,NA
305024911,NA
305025447,NA
305025595,NA
305025751,NA
305025793,6206
305025918,NA
305025959,1167
305026809,NA
305033821,NA
305033862,NA
305033888,NA
305034282,64545
305034415,NA
305034498,4000
305034753,744
305035164,4151
305035289,NA
305035669,NA
305035925,NA
305036006,NA
305036295,NA
305036543,NA
305036550,NA
305036618,NA
305060584,NA
305060691,NA
305060725,NA
305060899,NA
305061186,917
305061533,2952468
305062390,NA
305062580,NA
305062986,5888
305063216,NA
305063315,11640
305063406,NA
305063414,11060
305064347,11018
305064420,NA
305064701,1500
305064792,NA
305064891,NA
305065088,NA
305065666,NA
305065682,NA
305066391,NA
305067126,NA
305079014,69000
305079030,NA
305079055,NA
305079089,NA
305079931,NA
305080319,NA
305080574,NA
305080707,4686
305081408,NA
305081796,NA
305082018,NA
305082166,NA
305082513,NA
305082836,NA
305082901,11550
305094161,NA
305094237,14127
305094278,57403
305095374,NA
305095911,133
305095937,NA
305096026,54722
305096331,NA
305097446,NA
305097479,12932
305097669,4558
305097719,NA
305097859,NA
305108664,3840
305108730,3300
305108805,NA
305108904,15305
305109100,NA
305109779,2212
305110090,NA
305110439,8653
305110702,NA
305111023,191910
305111122,NA
305111155,10416
305111254,NA
305111452,NA
305119125,4031
305119943,4266
305119950,18980
305120016,NA
305120222,NA
305120453,NA
305120545,21000
305120602,NA
305121030,NA
305121048,1222
305121196,NA
305147860,NA
305148090,13582
305148108,NA
305148124,NA
305148504,NA
305148546,1533
305149478,NA
305149577,NA
305150229,NA
305151201,NA
305151409,2971
305151425,NA
305151664,NA
305152456,NA
305153017,NA
305153876,NA
305154262,NA
305154411,NA
305154544,NA
305154700,NA
305154817,NA
305154965,NA
305163040,14816
305163206,NA
305163305,3140
305163495,NA
305163537,10850
305163941,NA
305164881,NA
305164907,1782
305165276,6494
305165342,NA
305165532,NA
305176224,1250
305176992,NA
305177040,NA
305177446,NA
305177545,6922
305177578,NA
305177586,NA
305178527,1750
305178931,NA
305179145,NA
305184491,NA
305188039,NA
305188211,3428
305188245,NA
305188351,NA
305188732,NA
305188856,NA
305188963,206813
305189045,NA
305189052,NA
305189201,NA
305189367,44735
305189623,NA
305190084,NA
305191009,NA
305191363,NA
305191496,NA
305205171,NA
305205403,NA
305205411,12035
305205791,1500
305206021,NA
305206211,1531
305206237,NA
305206591,NA
305206765,NA
305207037,NA
305207169,880000
305207391,NA
305207557,NA
305208035,NA
305208191,NA
305208308,1000
305208449,NA
305208837,63
305218232,3356
305218521,NA
305218562,NA
305218588,NA
305218661,1000
305218752,NA
305218778,NA
305218935,NA
305219081,NA
305219305,2000
305219339,NA
305219362,NA
305219545,NA
305219578,NA
305219677,2150
305219859,9417
305219917,NA
305220345,NA
305220360,NA
305231391,NA
305231854,NA
305232175,5400
305232670,NA
305232811,NA
305233546,NA
305233678,3031
305233850,NA
305233942,1129181
305234320,-565
305240988,NA
305241317,NA
305241457,NA
305241523,NA
305241689,NA
305241929,NA
305241937,NA
305242174,NA
305242190,NA
305242216,883
305242307,744
305242653,NA
305242851,NA
305253775,NA
305253890,NA
305254005,NA
305254526,78000
305254641,NA
305255119,NA
305255267,NA
305255614,NA
305256059,NA
305256141,NA
305256695,NA
305273203,1880
305273450,NA
305273773,10000
305274102,NA
305274136,802
305274151,NA
305274458,1200
305274730,NA
305275208,NA
305275224,NA
305275398,NA
305275505,NA
305275778,NA
305276024,NA
305276321,200
305288698,NA
305289233,NA
305289662,NA
305289795,NA
305291007,1069
305291346,NA
305291437,3833
305291643,NA
305291965,NA
305292419,NA
305302812,NA
305303315,NA
305303364,NA
305304727,NA
305304818,NA
305304966,NA
305305211,NA
305305260,NA
305305302,NA
305305328,NA
305305377,NA
305305385,667
305305492,NA
305305674,NA
305306078,NA
305306375,NA
305318370,NA
305318776,NA
305319105,NA
305319246,5033
305319337,NA
305320004,NA
305320525,6500
305320574,NA
305320947,NA
305321556,922
305321614,NA
305321770,NA
305321804,NA
305321911,NA
305321929,157552
305322042,14522
305331399,1272
305332033,200
305332280,NA
305332660,NA
305332827,NA
305333338,NA
305333841,NA
305334146,NA
305334377,NA
305334518,NA
305334740,NA
305348229,21643
305348492,2500
305348518,1833
305348567,NA
305348708,NA
305348997,400
305349144,NA
305349375,NA
305350456,NA
305350522,NA
305350530,NA
305350829,337
305351108,NA
305351207,NA
305351314,NA
305351389,NA
305362071,NA
305362154,1000
305362162,NA
305362196,NA
305362352,NA
305362386,NA
305362790,NA
305362899,NA
305363095,NA
305364176,NA
305365231,NA
305365462,NA
305366262,NA
305375271,NA
305375289,NA
305375651,154187
305375669,NA
305375743,89100
305376949,NA
305377350,NA
305377533,NA
305377830,NA
305378283,NA
305378390,NA
305378473,NA
305378770,2073
305379018,NA
305390585,NA
305390973,NA
305391955,NA
305392235,NA
305392896,NA
305393118,NA
305393621,7234
305394397,NA
305394496,NA
305394595,NA
305395071,NA
305395139,NA
305395261,2679
305395527,NA
305404816,NA
305404824,NA
305405052,NA
305405318,NA
305406225,2839
305406365,NA
305406548,NA
305406597,37514
305418816,NA
305418832,NA
305419236,NA
305419574,NA
305419764,NA
305419855,NA
305419897,1822
305420101,NA
305420127,NA
305420531,NA
305420721,NA
305442485,NA
305442642,NA
305443137,NA
305443384,NA
305443483,NA
305443608,NA
305444507,NA
305444549,3200
305444762,NA
305444838,NA
305445256,4067
305445504,NA
305445512,4901
305445975,NA
305446262,NA
305446577,NA
305446668,NA
305446759,4500
305446809,4714
305446841,8055
305447005,1423
305447328,NA
305447484,NA
305447765,NA
305447856,NA
305448359,NA
305448565,NA
305448870,NA
305449043,8256
305449399,NA
305449464,20781
305450413,9512
305450595,NA
305450819,3144
305461030,NA
305461063,4253
305461360,NA
305462343,NA
305462541,NA
305462608,7337
305462921,NA
305463267,477
305463283,NA
305463481,2920
305463572,NA
305475063,NA
305475717,4666
305475865,NA
305476095,NA
305476335,1000
305477275,300
305480071,8947
305480121,NA
305489833,NA
305489932,NA
305489965,NA
305490013,NA
305490435,NA
305490922,NA
305491060,NA
305491300,5000
305492183,NA
305492308,NA
305492852,NA
305492860,1441
305493165,NA
305493173,NA
305493405,NA
305494023,NA
305494098,NA
305506412,12226
305506727,5960
305506818,NA
305507303,13141
305507774,NA
305508053,NA
305508350,NA
305508673,6150
305509077,NA
305509127,NA
305520397,NA
305521577,NA
305522005,NA
305522807,4400
305524670,NA
305531956,NA
305532517,NA
305533069,217760
305533176,NA
305533333,NA
305533440,NA
305544298,NA
305544488,NA
305545030,NA
305545196,3304
305545311,833
305545675,16181
305546079,NA
305546616,NA
305550147,7538
305550279,NA
305550345,NA
305550519,4000
305584815,NA
305585978,1789
305586984,NA
305587032,4000
305587198,NA
305587479,NA
305587628,1000
305587792,NA
305588592,NA
305588691,NA
305588824,NA
305589129,NA
305589152,NA
305589160,NA
305589210,NA
305590010,7443
305592289,NA
305609414,NA
305609851,NA
305610107,NA
305611147,NA
305611154,NA
305611220,NA
305611253,24197
305611485,NA
305635104,9697
305635302,NA
305635336,27631
305635377,NA
305635583,NA
305635799,NA
305635963,NA
305636201,322
305636243,NA
305636300,4000
305650269,NA
305650574,646
305661670,NA
305661787,NA
305661910,6680
305661993,NA
305662504,NA
305662751,NA
305662942,NA
305663122,1696
305663551,2000
305663601,1000
305663627,NA
305689432,NA
305689895,322
305690208,NA
305690943,NA
305691016,NA
305691149,2989
305691461,NA
305707614,NA
305708778,NA
305709396,NA
305709438,22751
305720047,13775
305720112,NA
305720369,2198
305720377,NA
305720476,NA
305728750,NA
305728859,NA
305728917,NA
305729352,NA
305730541,NA
305730608,2737
305731069,700
305731523,NA
305731747,NA
305732281,NA
305732646,NA
305750119,NA
305750432,NA
305750481,NA
305750556,NA
305751034,279
305751778,NA
305754541,NA
305755241,5475
305755597,NA
305755795,NA
305755944,NA
305756157,NA
305756413,6023
305756470,NA
305756611,11232
305756702,NA
305775652,7640
305775710,78493
305775843,1000
305776262,47210
305776353,NA
305776718,NA
305776874,NA
305776999,4000
305777633,NA
305780033,2007
305785883,8539
305791683,NA
305792053,NA
305792392,NA
305799959,NA
305799975,NA
305800161,NA
305800211,NA
305800492,5678
305800641,NA
305800674,NA
305800997,NA
305801326,6500
305801482,NA
305801870,NA
305801888,9830
305809451,NA
305809741,NA
305809790,14703
305810111,NA
305810665,5740
305811069,30612
305812695,42417
305813073,NA
305813198,NA
305813644,NA
305813784,NA
305813958,NA
305814154,NA
305814519,2589
305814907,4268
305814949,NA
305814956,NA
305815193,NA
305815755,23558
305815896,1934
305816191,NA
305817330,159
305817678,NA
305817983,NA
305818437,NA
305818452,NA
305818460,NA
305818908,NA
305819419,8237
305819542,NA
305820649,4000
305820748,NA
305820995,NA
305821225,NA
305821670,NA
305822082,NA
305822488,NA
305822645,NA
305823403,10000
305823437,NA
305823650,NA
305823791,NA
305824161,NA
305824419,NA
305824476,NA
305824781,1000
305824963,NA
305831240,NA
305831471,NA
305831489,NA
305832024,3876
305832321,1502
305833428,NA
305833899,NA
305834434,NA
305835415,562887
305835860,NA
305836033,18883
305836124,6321
305836173,1863
305836371,NA
305836736,1458
305837023,11534
305837437,8359
305837767,NA
305838591,NA
305839201,10876
305839656,NA
305839771,NA
305839870,NA
305850158,NA
305850646,NA
305850752,193460
305868515,NA
305868598,1000
305868739,NA
305869299,NA
305869653,2500
305870552,NA
305870701,NA
305872681,NA
305875502,NA
305876435,NA
305876922,NA
305895955,NA
305896102,NA
305896433,5173
305896441,NA
305897357,NA
305897720,NA
305898595,NA
305899213,NA
305900219,28181
305902736,NA
305909509,NA
305910135,NA
305910226,NA
305911166,NA
305911224,NA
305911562,NA
305912131,716
305915258,NA
305916686,NA
305918187,34185
305918450,145
305918732,712889
305930950,NA
305931321,2000
305931404,NA
305931974,NA
305932071,18183
305932709,17989
305933541,NA
305933681,NA
305934069,2000
305934135,2385
305934713,10581
305934960,NA
305935363,76670
305936080,NA
305936155,NA
305936437,69488
305936650,NA
305936692,NA
305936965,NA
305945545,NA
305946006,NA
305946220,NA
305947517,1992
305947830,6400
305948903,NA
305949190,NA
305949786,NA
305949802,2789
305950073,NA
305980062,NA
306000845,NA
306000860,NA
306001033,NA
306001603,NA
306001637,NA
306001769,NA
306002007,1711
306002742,1790
306003385,NA
306003468,2909
306003690,NA
306003997,NA
306004227,1739
306013988,NA
306015066,NA
306015595,1889
306016122,NA
306017344,3108
306017443,13773
306018193,21821
306018201,NA
306018482,NA
306020082,1750
306020140,1000
306039470,14789
306039942,5219
306040510,NA
306041898,79239
306042219,NA
306042268,NA
306042466,NA
306042730,NA
306042870,NA
306043068,NA
306044306,79462
306044470,NA
306044504,NA
306045246,NA
306050022,1500
306050188,NA
306050337,5467
306050659,13659
306050725,NA
306050758,NA
306050774,NA
306062936,NA
306062944,14082
306063595,NA
306063678,NA
306064007,NA
306064262,NA
306064312,7383
306064684,NA
306064866,NA
306065236,NA
306065277,NA
306065301,561
306065384,2437
306065459,5782
306065830,NA
306092669,NA
306092701,NA
306092909,NA
306093063,22708
306093469,NA
306093634,NA
306093725,11681
306093857,NA
306093998,NA
306094194,NA
